Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
08/21/2017 17:00,18899.403383,2282.255999,2908.99467,1277.00032,22351.599811,5489.589111,10983.114113,1715.754777,65907.712184
08/21/2017 18:00,18790.594943,2234.781866,2908.33196,1272.248718,22437.322831,5407.061368,11157.604643,1718.695296,65926.641625
08/21/2017 19:00,18070.363586,2210.423822,2886.889464,1240.988098,21912.719839,5233.553145,11071.211453,1688.11011,64314.259516
08/21/2017 20:00,17336.453563,2100.089516,2850.511873,1193.834661,20965.97376,5020.144009,10695.943661,1629.143123,61792.094166
08/21/2017 21:00,17004.320778,2037.371654,2808.755996,1152.393579,20267.259347,4954.881895,10358.682573,1568.562299,60152.228123
08/21/2017 22:00,16285.166639,1979.732072,2753.046323,1092.961667,19230.814654,4776.297008,9840.860902,1501.605097,57460.484362
08/21/2017 23:00,15107.09729,1798.275651,2636.499922,1008.469575,17553.687771,4437.891347,9057.695408,1387.425325,52987.04229
08/21/2017 24:00,14010.173239,1653.18738,2529.892941,936.291044,16009.536887,4109.415516,8253.928877,1280.661938,48783.087821
08/22/2017 01:00,13172.012739,1558.136281,2454.659843,881.810598,14844.920446,3790.426832,7577.328602,1201.947875,45481.243216
08/22/2017 02:00,12559.619288,1472.743489,2385.278491,845.29504,14035.971292,3571.86782,7092.337079,1153.430383,43116.542883
08/22/2017 03:00,12063.33489,1401.363609,2346.973263,817.020658,13432.217598,3404.475604,6642.508216,1116.698526,41224.592364
08/22/2017 04:00,11769.229487,1362.982974,2324.655548,796.757486,13037.232085,3291.073399,6345.996374,1091.110391,40019.037743
08/22/2017 05:00,11762.907773,1342.861309,2323.980572,789.192094,12955.571696,3234.130808,6269.34799,1072.73038,39750.722623
08/22/2017 06:00,12159.592647,1393.021831,2331.576611,807.910603,13414.640061,3309.158876,6470.459319,1086.486262,40972.846209
08/22/2017 07:00,12734.906302,1484.050389,2386.428396,853.017321,14255.783575,3520.592702,6944.872118,1141.237622,43320.888425
08/22/2017 08:00,12808.382352,1514.519565,2413.970871,866.482531,14450.881489,3511.938135,7024.864168,1168.265578,43759.304688
08/22/2017 09:00,13541.790029,1625.8403,2460.74675,919.35377,15228.439446,3718.333473,7402.587983,1214.829591,46111.921341
08/22/2017 10:00,14653.10931,1755.869407,2544.187284,987.694887,16535.056539,4063.626345,7942.522103,1297.437866,49779.503741
08/22/2017 11:00,15738.366784,1901.715833,2641.858295,1067.551758,18020.263065,4421.872966,8575.658649,1389.940721,53757.228072
08/22/2017 12:00,16779.591566,2044.531861,2752.456819,1136.291218,19504.134892,4719.433441,9246.086542,1491.28446,57673.8108
08/22/2017 13:00,17714.991213,2150.841654,2853.625108,1196.167708,20932.879662,4978.150032,9892.539985,1596.720009,61315.915372
08/22/2017 14:00,18526.807926,2240.742529,2953.106882,1261.572464,22199.182931,5192.62907,10511.431443,1698.030843,64583.504088
08/22/2017 15:00,19107.685811,2266.014843,3034.360444,1297.885295,23058.750564,5353.279553,11026.565651,1756.627955,66901.170117
08/22/2017 16:00,18959.654516,2283.456503,3031.955469,1299.960182,23366.554809,5379.57032,11292.441731,1792.253881,67405.847411
08/22/2017 17:00,18859.819706,2279.820233,3025.261723,1299.682751,23473.606553,5390.013259,11326.66156,1813.263218,67468.129005
08/22/2017 18:00,18794.052094,2262.097475,2954.401083,1288.741616,23376.459027,5305.413183,11500.318951,1796.176563,67277.659993
08/22/2017 19:00,18479.823338,2281.028273,2937.967175,1254.064283,22913.1091,5168.995455,11459.945704,1753.247732,66248.18106
08/22/2017 20:00,17829.789914,2182.809827,2910.31627,1203.2429,21863.339805,4970.971972,11017.859661,1690.097874,63668.428224
08/22/2017 21:00,17425.314702,2121.962284,2847.463505,1160.757723,21099.601879,4900.463508,10620.521108,1625.079788,61801.164496
08/22/2017 22:00,16564.912552,1991.037895,2781.62247,1093.583197,19982.236304,4708.725727,10017.754173,1544.003716,58683.876034
08/22/2017 23:00,15365.372111,1834.600202,2616.698143,1014.9542,18269.105419,4361.026854,9184.120648,1415.945279,54061.822856
08/22/2017 24:00,14165.498582,1681.090769,2476.672891,938.306255,16607.740238,3996.074449,8307.868177,1295.905271,49469.156632
08/23/2017 01:00,13203.938016,1556.727813,2416.509088,879.548187,15347.180845,3705.30573,7571.783357,1198.302899,45879.295936
08/23/2017 02:00,12509.140443,1474.809928,2370.988508,828.560209,14418.067693,3491.131639,7035.639218,1141.773665,43270.111304
08/23/2017 03:00,12014.132041,1418.603234,2334.850609,795.43378,13735.755248,3334.589825,6600.412632,1098.948632,41332.726001
08/23/2017 04:00,11746.557562,1375.769011,2310.64167,768.127155,13314.490068,3226.03787,6341.426728,1076.06217,40159.112234
08/23/2017 05:00,11726.103796,1357.940042,2306.000552,760.921685,13180.726968,3170.663037,6260.634679,1064.287118,39827.277878
08/23/2017 06:00,12195.453518,1328.019927,2334.255736,783.425571,13572.532732,3239.5863,6458.930188,1080.936347,40993.140318
08/23/2017 07:00,12898.120718,1423.650232,2394.826293,836.985511,14418.913917,3453.785021,6854.507437,1148.76404,43429.55317
08/23/2017 08:00,12959.108904,1451.415443,2420.304013,846.128771,14521.927109,3448.244687,6896.311706,1173.416353,43716.856987
08/23/2017 09:00,13577.920192,1523.768088,2441.112412,866.663624,14695.623758,3659.57644,7213.756394,1200.361206,45178.782113
08/23/2017 10:00,14594.600549,1635.334399,2486.932778,887.881491,15333.159706,4002.52038,7810.070456,1270.841522,48021.341282
08/23/2017 11:00,15674.837862,1755.208972,2548.813576,925.889464,16188.112305,4389.793873,8488.661492,1349.614697,51320.932241
08/23/2017 12:00,16682.653793,1873.782588,2612.884401,962.371241,16954.192292,4741.113871,9206.802548,1426.227831,54460.028564
08/23/2017 13:00,17433.616798,2001.703433,2674.973745,1002.261696,17871.658126,5062.215669,9940.796993,1480.324976,57467.551437
08/23/2017 14:00,17976.512163,2122.006193,2749.143173,1051.157288,18970.766941,5314.654395,10570.97898,1536.55723,60291.776363
08/23/2017 15:00,18265.070089,2212.238799,2831.373079,1084.941199,19718.444083,5478.873814,10956.067418,1562.277226,62109.285706
08/23/2017 16:00,18564.864996,2273.097628,2875.880477,1104.291366,20060.359853,5556.357676,11127.642866,1579.830469,63142.32533
08/23/2017 17:00,18651.771603,2266.957686,2894.861442,1127.669006,20174.719919,5534.183756,11056.91211,1572.359381,63279.434903
08/23/2017 18:00,18527.36339,2185.068313,2871.091934,1130.126838,20036.589856,5391.60962,10691.309004,1545.375329,62378.534283
08/23/2017 19:00,17937.392059,2062.747246,2848.537913,1112.359942,19522.923051,5200.506485,10266.182674,1499.527837,60450.177207
08/23/2017 20:00,17238.876552,1928.419243,2800.261285,1075.383332,18638.603619,4994.991557,9854.280164,1450.555059,57981.370811
08/23/2017 21:00,16939.668529,1841.979775,2753.99279,1049.404965,18238.940845,4929.660765,9598.708331,1426.601398,56778.957399
08/23/2017 22:00,16207.442179,1740.394789,2712.970222,1009.068067,17419.795773,4746.129782,9153.929576,1379.764924,54369.495312
08/23/2017 23:00,15144.625643,1596.471053,2622.464681,930.072312,15978.302824,4417.194705,8416.64355,1290.566679,50396.341446
08/23/2017 24:00,14064.593545,1473.321715,2524.693096,859.059512,14605.96546,4062.54997,7648.683248,1197.586516,46436.453062
08/24/2017 01:00,13102.356649,1362.078597,2439.155926,801.33277,13532.645546,3751.231066,7008.865226,1121.430054,43119.095835
08/24/2017 02:00,12421.722217,1293.020752,2385.089781,770.433575,12749.600414,3528.61057,6576.33879,1077.994327,40802.810426
08/24/2017 03:00,11994.617955,1250.382581,2359.421481,749.91425,12225.799669,3375.271814,6257.877042,1052.744649,39266.02944
08/24/2017 04:00,11750.360937,1225.038086,2341.858457,735.193079,11965.892148,3276.699492,6065.18521,1046.50384,38406.731249
08/24/2017 05:00,11744.434751,1219.073671,2330.765612,734.147496,12014.677999,3229.280357,6071.498193,1042.401098,38386.279177
08/24/2017 06:00,12164.614204,1266.416319,2351.758864,760.441441,12561.257242,3296.268636,6348.493492,1064.11714,39813.367337
08/24/2017 07:00,12847.591276,1375.313903,2413.232673,816.917848,13645.484482,3514.139839,6881.91064,1122.764565,42617.355226
08/24/2017 08:00,12942.725708,1408.109872,2435.430537,838.240814,13980.952417,3509.822981,7061.095772,1150.180599,43326.558701
08/24/2017 09:00,13410.453061,1469.803641,2453.341627,866.194383,14288.840843,3672.871349,7147.376633,1184.484821,44493.366358
08/24/2017 10:00,14409.932798,1552.281465,2529.427385,893.138312,14859.51396,4015.364358,7433.138785,1244.074345,46936.871409
08/24/2017 11:00,15527.902483,1671.307181,2596.82723,926.681142,15632.297208,4366.97244,7751.003105,1314.526204,49787.516993
08/24/2017 12:00,16528.147792,1807.551341,2651.738974,957.977958,16441.481949,4671.711895,8232.164533,1385.134543,52675.908985
08/24/2017 13:00,17341.963196,1915.051769,2736.250719,977.576621,17253.501336,4923.307435,8813.792102,1467.97154,55429.414717
08/24/2017 14:00,18065.947696,2040.938314,2826.419102,1008.602125,18102.117629,5107.349799,9431.6008,1548.866059,58131.841526
08/24/2017 15:00,18456.839317,2081.542167,2874.950444,1026.114151,18791.459746,5199.491405,9946.602231,1619.807261,59996.806721
08/24/2017 16:00,18458.38159,2071.143296,2875.038899,1034.673738,19224.185106,5137.527865,10057.436458,1659.901403,60518.288353
08/24/2017 17:00,18239.971109,2027.62818,2889.766884,1059.444852,19290.466525,5111.000933,9989.207589,1673.51805,60281.004122
08/24/2017 18:00,17741.195943,2015.90372,2831.622516,1057.157622,18817.865613,4941.02308,9900.594994,1637.194893,58942.55838
08/24/2017 19:00,16965.830527,1958.417629,2794.39774,1044.53895,18189.003313,4752.653631,9593.511647,1559.944017,56858.297454
08/24/2017 20:00,16382.805385,1902.510177,2742.357759,1015.183366,17580.323716,4572.335448,9173.904014,1491.095764,54860.515628
08/24/2017 21:00,16200.401061,1903.391601,2707.164072,1002.526716,17390.733447,4536.87659,9049.745444,1461.622077,54252.461009
08/24/2017 22:00,15535.431313,1828.415234,2666.530347,965.180425,16629.531598,4377.010598,8704.604734,1403.462051,52110.1663
08/24/2017 23:00,14547.008466,1690.775428,2583.569076,902.443174,15391.577306,4112.639514,8017.778425,1314.714778,48560.506166
08/24/2017 24:00,13534.495053,1506.746131,2490.001296,840.347988,14103.663676,3814.262576,7330.977645,1216.221214,44836.715578
08/25/2017 01:00,12592.949452,1428.397424,2395.212007,787.533001,13086.454717,3524.998913,6761.591328,1130.930766,41708.067608
08/25/2017 02:00,11895.820595,1344.643373,2328.892898,747.257794,12291.045456,3354.172181,6336.436324,1077.910856,39376.179477
08/25/2017 03:00,11479.094961,1291.072281,2292.059766,727.166181,11772.494489,3209.24541,6048.743195,1043.874095,37863.750379
08/25/2017 04:00,11280.87474,1256.720097,2272.513926,714.064673,11506.559634,3116.486624,5882.979663,1021.422888,37051.622245
08/25/2017 05:00,11342.896663,1246.857738,2268.203118,718.535054,11574.619574,3081.021453,5864.525849,1016.561149,37113.220598
08/25/2017 06:00,11745.050578,1259.681986,2301.784829,748.798991,12110.982361,3138.758501,6111.089313,1043.037273,38459.183833
08/25/2017 07:00,12210.776874,1389.648823,2356.183299,798.303966,13054.492747,3286.842416,6613.839451,1103.487861,40813.575436
08/25/2017 08:00,12414.225836,1422.766882,2383.819063,809.080201,13293.648996,3297.795913,6787.876625,1141.425464,41550.63898
08/25/2017 09:00,12657.141031,1434.509064,2399.15756,835.723922,13548.779657,3355.531471,6934.941812,1164.086686,42329.871202
08/25/2017 10:00,12888.675514,1540.623782,2447.203567,874.615873,14128.423292,3485.138572,7344.067043,1210.071965,43918.819608
08/25/2017 11:00,13221.954011,1604.963016,2522.482096,903.002889,14948.473852,3624.788501,7860.660266,1259.640773,45945.965405
08/25/2017 12:00,13461.103451,1695.942086,2586.02616,928.129824,15606.93742,3729.325023,8292.91774,1304.316243,47604.697948
08/25/2017 13:00,13513.546748,1788.815062,2644.500209,956.037947,16466.411138,3806.981522,8669.293757,1356.53343,49202.119815
08/25/2017 14:00,13584.882307,1832.033353,2703.877502,988.734634,17354.658586,3867.634181,9035.428767,1400.66831,50767.91764
08/25/2017 15:00,13506.60877,1862.349848,2726.165753,1010.824224,17961.712184,3894.303199,9174.304942,1421.257867,51557.526787
08/25/2017 16:00,13324.298397,1835.799066,2725.415285,1005.33101,18253.376028,3913.19405,9024.693404,1413.572205,51495.679445
08/25/2017 17:00,13121.723956,1764.270792,2722.166309,984.253958,18334.656736,3831.469914,8784.439171,1402.353647,50945.334484
08/25/2017 18:00,12914.920387,1782.046145,2658.196024,953.680727,17905.329638,3727.067208,8689.99701,1368.723061,49999.9602
08/25/2017 19:00,12535.110895,1745.556622,2558.480567,929.533951,17187.795071,3600.97683,8452.064349,1329.129931,48338.648217
08/25/2017 20:00,12560.814883,1703.349402,2501.474347,905.569034,16437.802347,3473.66056,8280.237265,1285.372322,47148.280159
08/25/2017 21:00,12652.409047,1705.232836,2482.294519,893.070002,16103.892678,3472.49218,8306.855495,1274.566375,46890.813133
08/25/2017 22:00,12407.264921,1654.449531,2444.101535,869.435446,15436.406757,3390.805084,8036.088812,1242.356609,45480.908696
08/25/2017 23:00,11959.982093,1549.827394,2383.787577,821.404967,14430.842678,3227.255964,7565.537253,1184.961081,43123.599007
08/25/2017 24:00,11473.349428,1448.236392,2302.161045,774.622389,13250.324612,3041.562427,7067.247014,1109.676616,40467.179923
08/26/2017 01:00,11122.792503,1344.850983,2263.487696,730.057593,11990.338878,2867.188949,6572.945834,1058.1088,37949.771237
08/26/2017 02:00,10821.260228,1274.306984,2226.659128,702.482613,11276.118614,2735.506566,6206.399511,1016.032115,36258.765759
08/26/2017 03:00,10649.763814,1233.420439,2199.847727,683.859288,10799.364179,2638.317087,5955.312364,988.226668,35148.111567
08/26/2017 04:00,10554.878563,1203.70106,2184.541865,670.041941,10464.571915,2579.045594,5784.184655,967.370239,34408.335832
08/26/2017 05:00,10508.066841,1182.440612,2175.420472,671.337602,10366.549347,2538.049584,5654.644883,957.396198,34053.90554
08/26/2017 06:00,10512.256855,1193.357317,2173.648799,681.674409,10487.152977,2528.864265,5642.033271,966.97915,34185.967044
08/26/2017 07:00,10615.741104,1226.492994,2184.728637,699.551948,10776.52735,2561.125449,5756.117648,984.355473,34804.640604
08/26/2017 08:00,10717.698965,1192.092516,2201.271734,707.10346,11079.242331,2568.551317,5856.518469,999.929478,35322.40827
08/26/2017 09:00,10950.799284,1236.150728,2223.845419,737.149436,11671.86488,2734.288472,6071.930594,1033.176388,36659.205202
08/26/2017 10:00,11299.771271,1293.464917,2277.162178,771.367882,12497.096129,2996.908386,6405.132806,1089.417558,38630.321128
08/26/2017 11:00,11670.771874,1343.976262,2340.271839,816.045609,13112.111335,3288.300817,6722.087413,1144.491087,40438.056237
08/26/2017 12:00,11976.529029,1445.973813,2400.861286,849.094013,13493.764784,3524.939253,6910.279372,1182.603518,41784.045069
08/26/2017 13:00,12049.371654,1452.6296,2454.036555,877.546559,13601.35434,3730.73206,6951.916248,1222.321278,42339.908293
08/26/2017 14:00,12025.681975,1459.52043,2508.568881,901.463471,13458.736891,3868.322496,6908.459046,1253.942165,42384.695355
08/26/2017 15:00,12134.64074,1478.553623,2567.005519,919.950692,13437.922482,3943.708432,6795.17866,1268.245094,42545.205243
08/26/2017 16:00,12237.774394,1448.892874,2593.468503,935.00106,13729.97634,4014.133703,6704.037697,1261.109086,42924.393657
08/26/2017 17:00,12346.975812,1476.120518,2614.177079,944.602535,13998.970797,4053.332451,6737.344727,1244.458969,43415.982889
08/26/2017 18:00,12425.545157,1452.851892,2618.010502,938.771723,14233.247087,4027.301614,6783.552978,1228.710093,43707.991047
08/26/2017 19:00,12488.338835,1461.362898,2587.627431,925.006426,14189.846922,3936.464064,6776.884358,1212.880419,43578.411352
08/26/2017 20:00,12554.95971,1424.86688,2543.081669,905.713923,13969.443227,3803.932386,6785.018668,1186.78954,43173.806004
08/26/2017 21:00,12477.085302,1457.424147,2509.436933,896.298941,13990.488438,3769.115839,6782.458937,1178.709707,43061.018244
08/26/2017 22:00,12047.143023,1415.946294,2462.608424,864.647685,13590.311339,3651.544282,6599.19405,1154.762047,41786.157144
08/26/2017 23:00,11479.938795,1355.216541,2385.756989,817.539444,12800.132857,3461.948079,6299.263438,1100.019372,39699.815515
08/26/2017 24:00,10957.900629,1285.713361,2311.792675,766.049406,11888.22099,3261.856254,5909.565707,1038.319224,37419.418246
08/27/2017 01:00,10439.890327,1236.504758,2256.490467,731.587384,11443.846937,3011.878354,5636.750895,998.867822,35755.816944
08/27/2017 02:00,10141.41769,1197.875714,2208.602692,700.019746,10864.023024,2879.261958,5387.47197,959.726093,34338.398888
08/27/2017 03:00,9878.337738,1160.006946,2152.717814,671.992943,10371.958883,2743.952834,5181.375853,928.878132,33089.221143
08/27/2017 04:00,9641.406866,1135.37656,2123.979385,658.211723,10015.647888,2646.838747,5068.119849,911.823478,32201.404496
08/27/2017 05:00,9514.191992,1116.320613,2104.740619,658.560882,9906.002456,2581.013687,5020.932158,904.140503,31805.902909
08/27/2017 06:00,9461.893855,1134.541436,2102.786847,665.688251,9917.015607,2558.122846,5047.997888,905.765932,31793.812661
08/27/2017 07:00,9468.265643,1130.235628,2095.31473,675.320467,10138.465394,2558.142966,5113.89787,914.101591,32093.744288
08/27/2017 08:00,9492.459769,1120.662888,2090.939005,684.857464,10339.659179,2509.332647,5185.048843,927.221143,32350.180939
08/27/2017 09:00,9664.612765,1196.251404,2120.479927,724.686876,10936.503015,2613.450745,5426.853981,962.60086,33645.439573
08/27/2017 10:00,9964.170054,1267.940166,2185.984507,771.630994,11678.192746,2864.036875,5762.550063,1010.523003,35505.028408
08/27/2017 11:00,10454.487785,1292.964148,2258.242435,813.676143,12347.914502,3109.945453,6108.439012,1051.770359,37437.439839
08/27/2017 12:00,10520.259791,1324.436529,2329.168301,851.935781,12823.466417,3322.093935,6285.427686,1092.302337,38549.090777
08/27/2017 13:00,10594.395076,1353.070995,2394.622969,900.958144,13137.392345,3495.307117,6342.49524,1138.005454,39356.247341
08/27/2017 14:00,10689.13299,1360.300037,2451.465408,941.734091,13483.92916,3636.030771,6335.098787,1181.402407,40079.093652
08/27/2017 15:00,10696.304155,1369.289354,2491.10095,966.480893,13869.332334,3739.261001,6307.350373,1218.737669,40657.85673
08/27/2017 16:00,10605.899455,1371.993572,2521.15906,983.211589,14165.060744,3763.107322,6320.889835,1247.78593,40979.107506
08/27/2017 17:00,10548.224806,1380.258661,2544.030271,998.991288,14144.063047,3804.535465,6405.038856,1269.910479,41095.052873
08/27/2017 18:00,10592.006307,1380.143567,2553.783341,1012.434872,14303.511166,3792.138673,6526.966676,1277.341122,41438.325724
08/27/2017 19:00,10652.500786,1365.760409,2542.765541,1001.065354,14454.820961,3759.334617,6606.398985,1271.043569,41653.690222
08/27/2017 20:00,10783.472658,1380.613489,2492.593934,968.746659,14280.07671,3658.549661,6596.228988,1240.768523,41401.05062
08/27/2017 21:00,10872.601042,1378.130997,2462.155456,947.16287,14334.603113,3671.690161,6661.456128,1226.061917,41553.861685
08/27/2017 22:00,10673.04595,1344.601946,2424.988314,900.007514,13878.230932,3533.795949,6524.577068,1188.553221,40467.800894
08/27/2017 23:00,10316.428873,1269.206892,2337.19706,829.11503,12859.030655,3292.147171,6167.70366,1106.430858,38177.260199
08/27/2017 24:00,9849.731944,1172.13312,2206.547785,762.047982,11641.296335,3020.493298,5638.870912,1019.955086,35311.076462
08/28/2017 01:00,9438.136841,1099.849599,2158.760423,714.304227,10745.616668,2812.237702,5218.190438,963.504158,33150.600055
08/28/2017 02:00,9135.008957,1043.002152,2125.846101,678.336745,10144.93349,2658.082671,4937.83115,926.379004,31649.420271
08/28/2017 03:00,8954.182993,975.398185,2078.355148,670.590471,9832.746444,2559.998061,4780.867097,903.669782,30755.808182
08/28/2017 04:00,8899.916395,1002.767475,2044.515242,662.260301,9623.699924,2492.322872,4733.050856,886.837102,30345.370167
08/28/2017 05:00,9006.329993,1009.471365,2034.008194,657.19693,9696.810431,2468.702026,4793.635206,880.575154,30546.729299
08/28/2017 06:00,9182.659443,1064.875084,2047.542759,674.803401,10263.666394,2566.459977,5096.771437,900.4663,31797.244794
08/28/2017 07:00,9409.207221,1168.023308,2101.921631,727.447738,11401.565568,2790.531275,5617.684867,964.337385,34180.718993
08/28/2017 08:00,9421.325764,1198.855198,2121.735934,739.42414,11751.287601,2763.184151,5828.699325,989.830041,34814.342153
08/28/2017 09:00,9635.760784,1260.025246,2143.348908,762.026823,11953.869215,2855.031059,5986.189102,1013.463037,35609.714173
08/28/2017 10:00,9955.469218,1298.499282,2201.899318,798.171677,12549.889141,3066.808318,6216.228195,1068.996204,37155.961352
08/28/2017 11:00,10136.22271,1330.108118,2270.795386,842.844169,13161.825061,3259.545168,6472.402744,1119.957539,38593.700895
08/28/2017 12:00,10368.948012,1382.801333,2355.406416,889.808522,13802.878873,3430.036024,6743.228667,1182.38588,40155.493728
08/28/2017 13:00,10447.490176,1388.831536,2415.680945,930.930958,14482.503021,3596.669471,6946.562542,1244.539489,41453.208139
08/28/2017 14:00,10457.273464,1413.291128,2475.897162,975.675244,15184.888591,3705.688838,7180.777808,1301.940436,42695.43267
08/28/2017 15:00,10466.048581,1428.099927,2533.907617,1001.223183,15802.840704,3820.753407,7437.217515,1337.199835,43827.29077
08/28/2017 16:00,10457.456289,1411.714566,2589.500329,1012.391941,16083.365705,3897.118984,7641.147525,1383.488569,44476.183908
08/28/2017 17:00,10368.196491,1424.054679,2617.147923,1022.792093,16184.946416,3939.034708,7842.858975,1418.987084,44818.01837
08/28/2017 18:00,10264.130022,1386.166398,2601.081256,1011.297933,16159.912478,3903.749713,7999.547936,1416.942938,44742.828674
08/28/2017 19:00,10150.737111,1416.709876,2587.39083,991.094171,15972.319817,3822.221588,8038.450039,1395.502071,44374.425501
08/28/2017 20:00,10197.453266,1386.346395,2561.553901,960.361445,15503.307175,3753.78621,7845.324583,1354.339247,43562.472222
08/28/2017 21:00,10287.098853,1406.528079,2532.459453,935.660795,15344.558619,3785.045595,7781.553927,1321.833869,43394.73919
08/28/2017 22:00,10078.188806,1411.689085,2478.278689,884.157651,14611.766,3647.576956,7401.30764,1261.237748,41774.202576
08/28/2017 23:00,9709.803001,1303.372385,2375.404677,814.64937,13268.369435,3396.021253,6717.037307,1167.871603,38752.529031
08/28/2017 24:00,9280.394767,1194.187778,2266.195698,745.860508,11850.952438,3094.045043,6007.923562,1067.254572,35506.814365
08/29/2017 01:00,8644.020334,1154.290783,2228.28317,711.343863,11088.624943,2766.021272,5465.915695,977.670825,33036.170884
08/29/2017 02:00,8314.437797,1103.983743,2163.584682,682.623595,10413.545983,2604.947756,5118.968658,930.249805,31332.342019
08/29/2017 03:00,8085.417117,1077.401677,2128.964088,672.679004,9952.013134,2491.867278,4892.325815,897.064789,30197.732901
08/29/2017 04:00,8006.213415,1055.999002,2112.706282,663.811032,9701.434629,2418.800967,4775.586449,878.776625,29613.328401
08/29/2017 05:00,8031.581837,1051.986136,2099.156758,661.112129,9726.728567,2387.094752,4794.861216,871.79363,29624.315026
08/29/2017 06:00,8235.628845,1108.231528,2108.410539,678.69657,10249.263894,2464.498826,5148.560703,893.441655,30886.73256
08/29/2017 07:00,8564.550124,1175.758333,2154.197141,720.455523,11306.093058,2702.826211,5685.342934,960.058905,33269.282229
08/29/2017 08:00,8699.138741,1253.476636,2170.701284,730.909792,11567.031524,2679.765164,5823.371219,982.168085,33906.562444
08/29/2017 09:00,8939.086109,1289.961586,2183.176178,761.491838,11961.466837,2788.317073,6079.336029,1007.625445,35010.461095
08/29/2017 10:00,9352.73604,1325.948757,2255.645466,802.189204,12784.542365,3045.887493,6506.210832,1060.15639,37133.316547
08/29/2017 11:00,9700.575402,1374.782754,2334.192431,855.611666,13728.764873,3318.791192,6960.16759,1124.833759,39397.719667
08/29/2017 12:00,9936.405785,1424.37853,2422.808433,903.059188,14610.511691,3590.076325,7367.596056,1186.632588,41441.468597
08/29/2017 13:00,10128.218319,1422.304527,2480.429633,935.794139,15421.017251,3835.886607,7754.926113,1241.337097,43219.913684
08/29/2017 14:00,10269.214867,1514.560141,2538.904789,980.175228,16276.563095,4057.527272,8134.432024,1292.63927,45064.016686
08/29/2017 15:00,10325.596267,1554.559343,2593.651283,1017.241823,16985.880538,4237.358949,8470.148465,1342.07551,46526.512178
08/29/2017 16:00,10362.068261,1608.906667,2613.506714,1045.968454,17474.32058,4349.857644,8664.853991,1391.720542,47511.202854
08/29/2017 17:00,10365.01317,1631.471155,2649.331336,1061.423482,17913.511549,4440.368759,8842.55679,1437.105424,48340.781666
08/29/2017 18:00,10368.247623,1626.632056,2659.19324,1052.921429,17978.28384,4407.959395,9036.798478,1433.749803,48563.785863
08/29/2017 19:00,10197.135409,1610.498997,2657.700949,1028.619912,17463.536226,4295.840787,9010.411144,1411.349053,47675.092475
08/29/2017 20:00,10153.24979,1592.963318,2630.610246,988.870886,16785.930151,4152.64681,8684.489782,1359.619357,46348.38034
08/29/2017 21:00,10402.573446,1559.480015,2578.243311,960.588688,16423.777286,4120.331274,8510.974559,1321.39496,45877.363538
08/29/2017 22:00,10218.612846,1468.77258,2507.858903,908.912874,15586.919653,3934.33591,8048.921988,1263.962465,43938.297219
08/29/2017 23:00,9781.369739,1411.361172,2380.705243,832.990838,14179.240185,3599.457308,7301.560438,1158.42944,40645.114362
08/29/2017 24:00,9240.693619,1283.582943,2262.802819,762.554706,12740.403686,3240.508792,6506.348987,1051.710139,37088.60569
08/30/2017 01:00,8698.197728,1167.713798,2187.573277,713.108056,11673.139306,2950.960634,5854.884432,971.309864,34216.887096
08/30/2017 02:00,8351.799522,1139.750577,2145.454271,685.299012,10886.059943,2760.127132,5471.610289,925.302302,32365.403049
08/30/2017 03:00,8133.736715,1109.516597,2113.211563,671.083954,10362.433635,2625.688558,5180.211931,896.394381,31092.277334
08/30/2017 04:00,8032.056252,1089.481841,2084.803901,657.230707,9986.025687,2539.174568,5018.624579,879.320416,30286.71795
08/30/2017 05:00,8062.996224,1077.804397,2074.841088,652.246799,9985.423075,2496.440312,4980.553481,876.127321,30206.432697
08/30/2017 06:00,8292.606792,1077.121533,2086.254596,670.066945,10437.077819,2561.016646,5270.693506,904.677913,31299.51575
08/30/2017 07:00,8630.708497,1233.398853,2142.89278,722.080869,11425.041584,2790.789914,5847.700893,974.834719,33767.448111
08/30/2017 08:00,8730.441084,1265.964796,2154.180952,727.035058,11606.302731,2752.171481,5963.540756,987.795489,34187.432347
08/30/2017 09:00,9159.649581,1288.243045,2174.980579,746.125756,11871.104764,2872.54232,6163.549388,1007.769985,35283.965418
08/30/2017 10:00,9963.71865,1365.515572,2252.564735,795.776634,12770.083464,3188.905633,6640.522811,1066.278164,38043.365664
08/30/2017 11:00,10880.186186,1403.517352,2318.946265,846.514873,13842.571374,3549.842413,7194.658778,1131.215792,41167.453034
08/30/2017 12:00,11680.510698,1420.070836,2393.211137,883.603581,14802.213077,3885.983837,7709.405701,1189.993094,43964.991962
08/30/2017 13:00,12291.555537,1467.817937,2462.671658,920.639306,15656.801865,4186.046768,8195.410436,1230.605412,46411.548918
08/30/2017 14:00,12801.330394,1503.890899,2538.562412,965.22194,16510.955413,4446.094014,8638.183361,1281.9452,48686.183634
08/30/2017 15:00,13164.433602,1549.919247,2605.094359,995.359414,17053.65803,4638.560305,8984.714313,1332.277792,50324.017061
08/30/2017 16:00,13430.428012,1560.526844,2661.37283,1018.882023,17454.366699,4764.650012,9299.23685,1377.82218,51567.285451
08/30/2017 17:00,13478.334986,1557.338586,2696.776304,1035.922384,17820.946774,4839.601727,9545.594477,1435.803921,52410.319158
